Date,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range,notes
8/27/12 23:32,0.151279,0.038364,0.035796,0.328519,0.282922,0.787073,0.0,0.601046,0.196123,0.099151,0.592761,0.816189,0.373481,"Hey , it was great to meet again.  As we discussed, remember to continue:1.Keeping motivators handy and looking at them multiple times during the day- especially when entering tempting situation2.Keeping track of both slip-ups and success on the timeline3.  Logging food consistently4.  Trying to record an ABCDE thought situation"
8/28/12 16:52,0.174863,0.066751,0.096358,0.61444,0.199223,0.002994,0.0,0.0,0.131231,0.997026,0.760166,0.935174,0.877841,"Hey ! First off, I love to see all the greeen at the top of your page :)Secondly, I would love to get a session on the books with you for sometime next week. What do you have available? I have a great, wide open schedule... So, you pick the time and date and I will make it happen.Speak to you soon!"
8/28/12 16:52,0.117352,0.051568,0.179128,0.297242,0.217348,0.0,0.0,0.88939,0.405801,0.310307,0.466975,0.601024,0.074818,"How about next Tuesday, 9/4, at 11:00 am or in the evening at 5, 530, or 6:00?"
8/28/12 16:52,0.117625,0.014424,0.049517,0.626532,0.053234,0.349299,0.0,0.0,0.254872,0.464161,0.343942,0.924884,0.249649,9/4 11a is great. I am setting us up now! I will talk to you then!
8/29/12 16:53,0.011404,0.004225,0.010276,0.846154,0.050332,0.0,0.996934,0.0,0.300963,0.274429,0.543051,0.59956,0.286215,Very nice.
8/29/12 16:53,0.039506,0.185107,0.299785,0.262133,0.121908,0.0,0.0,0.0,0.011543,0.435387,0.59549,0.629084,0.719407,What do you do when you go swim?
8/29/12 16:53,0.242537,0.186212,0.325373,0.003944,0.366578,0.075882,0.0,0.833659,0.246742,0.006757,6e-06,0.030256,0.010198,"This time I mostly did a kickboard.  I swam a couple of laps freestyle, but since my elbow has been bothering me I didn't want to overdo it.  I also did some deep water treading, doing figure eights with my arms."
8/30/12 15:58,0.027311,0.003475,0.035004,0.744699,0.073141,0.0,0.0,0.0,0.01447,0.342686,0.399645,0.603874,0.565133,Yay!  Broke the 180 mark!!!
8/30/12 15:58,0.17071,0.103424,0.143245,0.286029,0.179603,0.0,0.0,0.0,0.068939,0.145665,0.270129,0.461938,0.000114,Yaaayyy!!! 
8/30/12 15:58,0.044792,0.031258,0.058369,0.71774,0.036594,0.0,0.0,0.0,0.28848,0.274434,0.543325,0.599483,0.291165,Congrats!!!
8/30/12 15:58,0.014951,0.002598,0.014759,0.929605,0.003963,0.0,0.0,0.0,0.350092,0.139701,0.500905,0.612883,0.531559,You are awesome!  Congrats!
8/30/12 15:58,0.035889,0.005057,0.03805,0.837066,0.011353,0.034542,0.0,0.0,0.026116,0.519813,0.720254,0.60241,0.838019,Such an awesome WIN!!! A great way to start the holiday weekend! Keep up the great work !
9/1/12 23:57,0.04385,0.104013,0.11076,0.482838,0.112771,0.0,0.831398,0.0,0.245932,0.902324,0.51527,0.763508,0.694328,"Was on a boat in the gulf of Mexico most of the day so I'll have to work to get all my steps in.  Not much opportunity on board.  Did see a family of porpoise though, so it was worth it :-)  Also took my own food so I was able to avoid things like potato salad, potato chips, goldfish crackers (all right, I had three), and homemade choc chip cookies."
9/1/12 23:57,0.005,0.002608,0.020178,0.869025,0.036906,0.0,0.0,0.0,0.107447,0.181079,0.523935,0.715381,0.287484,That's fantastic! Nice preplanning work
9/1/12 23:57,0.079185,0.014933,0.088409,0.499036,0.150191,0.0,0.766185,0.0,0.372167,0.980906,0.969152,0.999751,0.790339,"The hostess was very nice about me bringing my own food.  She made sure I had everything I needed and gave me a """"pat on the back/keep up the good work"""" when we left.  We usually go to her house for Thanksgiving so it is good to know how supportive she is."
9/1/12 23:57,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.62958,0.309895,0.67387,0.715966,0.236712,That is so wonderful
9/3/12 23:23,0.385376,0.023992,0.291664,0.001902,0.387024,0.076845,0.0,0.94373,0.240201,0.193112,0.001706,0.376482,0.095682,"Had a bad late evening.  Was """"starving"""" around midnight and had about 3 oz of cheese and a couple of crackers.  Brought my calorie total to a little over 2000 for the day.  I think that's the most I've had in one day since I started.  I guess it could have been worse."
9/3/12 23:23,0.040742,0.140365,0.081015,0.410842,0.180254,0.809606,0.0,0.31937,0.865884,0.605701,0.513655,0.817975,0.169544,"That's good control for a craving.  remember that by definition a craving is both transitory and, can be satisfied with a  little of the food that is being craved.  Taking out a small discrete amount and slowly eating it will do wonders to address it. We'll talk more about cravings when we meet next."
9/3/12 23:23,0.108162,0.025429,0.115074,0.026379,0.735646,0.769254,0.0,0.958884,0.957091,0.023449,0.000512,0.520975,0.180347,"Good point.  I felt bad that I """"gave in"""" but at least it was somewhat controlled, rather than a gallon of ice cream.  :-)  I guess 2 crackers and a piece of cheese isn't all that bad."
9/3/12 23:23,0.08879,0.045737,0.137287,0.113646,0.548354,0.0,0.898327,0.0,0.010413,0.432159,0.661083,0.900749,0.283701,Exactly! Now you're ready to come rip-roarin back!
9/5/12 23:29,0.093907,0.021375,0.060646,0.454121,0.195951,0.0,0.0,0.876678,0.193964,0.703412,0.366811,0.644884,0.570069,"Long day today - in the car 6 hours, in classroom 5 hours; not a lot of opportunity for exercise.  Plus there was a little retirement reception for me in our Laredo office.  One of my coworkers had made a pineapple cake.  Luckily, it was a sheet cake so it was pretty easy to cut a small piece."
9/6/12 21:49,0.011848,0.012192,0.016495,0.840974,0.042191,0.0,0.979426,0.0,0.702279,0.908176,0.959636,0.876481,0.91717,Keep up the awesome work ! I love all that green
9/6/12 23:33,0.166652,0.054496,0.071011,0.015973,0.725669,0.0,0.0,0.947419,0.09596,0.44767,1e-06,0.257355,0.100384,"I just caught up several days of meals on my timeline.  I do log everything I eat daily or as I eat it on Fitbit.  If I have time, I will transfer over here.  I've been so busy the past few days that I'm just now transferring.  Just wanted y'all that I am logging at least daily and most of the time, more than once daily."
9/7/12 0:19,0.044371,0.054131,0.016281,0.661887,0.091534,0.984016,0.898327,0.0,0.504945,0.907345,0.893333,0.802573,0.508619,Perfect! Let me know if you have questions
9/7/12 16:40,0.010977,0.01117,0.035134,0.712879,0.100437,0.0,0.975399,0.0,0.33897,0.267277,0.879896,0.92948,0.060084,Yaayy! Fabulous. That is very good! How are you feeling today?
9/7/12 16:40,0.206892,0.128854,0.165753,0.163725,0.279585,0.991736,0.0,0.0,0.462594,0.276876,0.508294,0.593596,0.299768,No ill effects!
9/7/12 16:40,0.023661,0.01694,0.022384,0.869223,0.010022,0.0,0.0,0.0,0.2001,0.274704,0.543277,0.59988,0.324387,Woo Hoo! Awesome!
9/9/12 17:30,0.072199,0.029594,0.309241,0.002583,0.644758,0.000657,0.0,0.954283,0.046196,0.083276,0.041123,0.375304,0.013861,"Bummed about my weight goin back up :-(  I started my period last night so perhaps that's part of it.  I've also been """"approximating"""" some of my measurements to save time.  I think when you do that over a period, you get slight drift upward as time goes by, so I'm measuring everything again starting today."
9/9/12 17:30,0.5423,0.121104,0.18796,0.04222,0.16978,0.834612,0.0,0.0,0.14693,0.943125,0.777134,0.965628,0.197306,I am sure seeing your weight fluctuate is frustrating and I am sure your period has something to do with it.  Probably having some water retention for sure.  Focus on upping the water a tad and I know getting back to the measuring will help too!  You have come so far and you are doing so great....don't forget that we are all here for you!!!  Let me know if you need anything.
9/9/12 17:30,0.119481,0.086384,0.163537,0.331089,0.165562,0.0,0.0,0.0,0.006402,0.658079,0.890512,0.872015,0.138729,"Thanks for the pep talk, Tarie.  I'm packing to head to Austin tomorrow for two nights.  Am measuring food/snacks to take with me."
9/10/12 16:06,0.123572,0.055429,0.132431,0.436687,0.102556,0.0,0.0,0.0,0.004105,0.658539,0.506416,0.671781,0.337705,Drove to Austin this afternoon for two nights
9/11/12 16:12,0.076132,0.247062,0.166978,0.180972,0.274904,0.944791,0.0,0.860656,0.668452,0.52199,0.193458,0.64292,0.508501,"Dinner was the first time I ate out in Austin.  I have a feeling there may have been some hidden calories in the sandwich, such as not knowing what the mushroom had been marinated in.  However, I did choose a salad for my side dish rather than fries, potato salad, etc."
9/12/12 16:21,0.206761,0.03939,0.19537,0.130662,0.370872,0.0,0.0,0.0,0.036438,0.763387,0.483168,0.570505,0.750426,"Four hours in the antique mall today, then driving back to CC"
9/12/12 16:25,0.256423,0.023154,0.18537,0.001115,0.603466,0.95836,0.0,0.601046,0.334164,0.094411,0.004104,0.227676,0.001022,"ABCDE --Adversity - elbow painBelief - If I stop exercising, I'll stop losing weightConsequence - period of pain is lengthenedDispute - in the long run I'll have more opportunities to exercise, if I rest now and let it healEnergize - choosing other types of exercise that may not burn as many calories, but keep me in the habit."
9/12/12 16:25,0.067989,0.148557,0.0123,0.451448,0.170462,0.182902,0.0,0.0,0.837439,0.389486,0.6712,0.325885,0.830476,Excellent use of the ABCDE model
9/14/12 0:31,0.013836,0.077745,0.110265,0.448083,0.187517,0.60773,0.0,0.84639,0.840615,0.858901,0.686483,0.885701,0.564436,"Hey , it was great to meet again.  As we discussed, remember to continue:1. Put the October motivator somewhere where it can be visible2. post more ABCDE modelsHere are some of the tools and articles we discussed:http://weightloss.about.com/cs/behavior/a/aa021402a.htmhttp://www.fitwoman.com/support/fitbriefings/changing-negative-self-talk/"
9/14/12 12:43,0.022637,0.004335,0.011526,0.881228,0.022304,0.0,0.947749,0.0,0.111891,0.98275,0.812671,0.984738,0.92653,I'm glad you logged this! It all counts! How are you today? That's a good practice run :)
9/14/12 12:43,0.314444,0.117749,0.05063,0.106787,0.384135,0.793256,0.0,0.212071,0.435155,0.796995,0.05723,0.409129,0.731315,"My feet were tired at the end of the day but not to the point that it would keep me from doing anything.  They were fine the next morning.  As a matter of fact, I went back to the antique mall! :-)"
9/16/12 2:39,0.064328,0.181464,0.022732,0.528164,0.074805,0.0,0.0,0.936899,0.830351,0.72695,0.081856,0.886754,0.378004,"When I'm here by myself, it's much easier to eat """"mindfully"""".  I just had a wonderful bowl of oatmeal and could taste the dried fruit and nuts individually as I ate it."
9/16/12 2:39,0.015645,0.064405,0.014349,0.589137,0.16026,0.838983,0.0,0.956286,0.230489,0.905597,0.925322,0.947704,0.635336,I love that you are enjoying your meal... How do you think you could focus your attention to the specific components you are eating when you aren't alone? Just like you did? 
9/16/12 2:39,0.026507,0.016265,0.021522,0.852349,0.017374,0.0,0.0,0.0,0.263344,0.121046,0.584641,0.908774,0.308725,that's fantastic! Were you able to experience greater satisfaction?
9/16/12 2:39,0.052891,0.031242,0.070407,0.616655,0.085917,0.0,0.0,0.972662,0.086674,0.043206,0.006617,0.904994,0.03144," - perhaps eat in the garage :-)  LOL!  I think I just need to take advantage when I'm able.  And, yes, much more satisfying."
9/17/12 3:47,0.027844,0.008145,0.188626,0.514354,0.098563,0.0,0.0,0.963757,0.017684,0.469261,0.007288,0.210308,0.172323,"Will be swimming on Mondays and Wednesdays starting tomorrow.  My elbow has been a lot better, but I may just use the kickboard tomorrow to give it a little extra time."
9/17/12 3:47,0.014815,0.004895,0.08257,0.559516,0.166906,0.0,0.0,0.0,0.128461,0.399964,0.74898,0.739771,0.418766,"Swimming is a great exercise all around, especially when you have an injury.  Good move"
9/17/12 12:15,0.021258,0.025078,0.061431,0.757715,0.03401,0.747663,0.0,0.893364,0.588908,0.922412,0.983707,0.993141,0.535769,Fabulous! Do you mind emailing it to me or posting it here as well? I'd love to see your plan of action
9/17/12 14:43,0.263632,0.007127,0.046668,0.302806,0.225474,0.0,0.880065,0.0,0.027108,0.563307,0.089214,0.707252,0.582613,Oh yes it is! Static holds are brutal! But oh so good at the same time :) If one minute is tough u can always work up to it 15 sec at a time
9/17/12 21:14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.287413,0.281475,0.53795,0.603511,0.35696,Yay!  Down below 179.
9/17/12 21:14,0.076061,0.014293,0.04104,0.238285,0.470186,0.22771,0.0,0.0,0.044357,0.266255,0.412745,0.671487,0.656492,Congrats! You hit and shattered the 1/3rd of the weight loss goal mark.  Looking forward to seeing the 7.5% mark hit!
9/18/12 17:00,0.099736,0.014205,0.273605,0.095675,0.472449,0.0,0.0,0.0,0.005961,0.043503,0.422612,0.811295,0.313014,Sorry...I was a little early. :) Call you in 30 minutes.
9/19/12 16:33,0.038431,0.04898,0.046904,0.573563,0.136712,0.842108,0.0,0.75152,0.900594,0.285029,0.697775,0.702425,0.627726,That sounds like a great idea.
9/19/12 22:55,0.012762,0.030988,0.039532,0.733332,0.069551,0.454902,0.0,0.836844,0.070642,0.909685,0.883985,0.911109,0.237381,"Doing great !  Are you still feeling satisfied with your food choices?  Have you had any other opportunities for """"mindful eating?"""" Looking forward to our session next week."
9/19/12 22:55,0.037657,0.051525,0.078023,0.54666,0.130125,0.668742,0.701849,0.0,0.647269,0.162224,0.085866,0.964736,0.051706,"Yes, I'm still liking all my food.  I'm thinking I need to look back in the Retrofit recipe book though because there were a lot more things that looked good that I never tried."
9/19/12 22:55,0.011376,0.002041,0.007192,0.91837,0.018752,0.927841,0.0,0.859075,0.427995,0.914121,0.948952,0.948195,0.659316,"Excellent idea.  Always good to keep it """"fresh""""...with new, healthy, delicious food!  I try to find/make 1 new thing each week!  Let me know if you need any help or ideas!  Have a great weekend!"
9/21/12 13:39,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.292225,0.274436,0.543326,0.599481,0.286398,Fantastic!
9/21/12 17:05,0.368135,0.042969,0.011268,0.215164,0.2474,0.0,0.0,0.782938,0.436941,0.695583,0.176684,0.180102,0.390312,My grocery store started packaging some of their fancier cheeses in one to two ounce packages. Great for me because I can buy a small amount to have on hand on days where I can treat myself and not have another six or seven ounces sitting in the refrigerator
9/27/12 0:58,0.142164,0.073792,0.266702,0.041884,0.506908,0.633976,0.876563,0.0,0.00144,0.960812,0.016309,0.470755,0.369952,"I've been logging all my food on fitbit but have not had time to transfer info here.  My last day of work is Friday and I'm bringing home work every night to try to get everything done by then.  Things should be back to """"normal"""" Saturday"
9/27/12 0:58,0.123775,0.010437,0.040288,0.608849,0.070738,0.0,0.0,0.0,0.212388,0.52231,0.124158,0.586276,0.405754,Thanks for the update .New York is coming up soon..couple more days!!
9/27/12 21:01,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.032123,0.26286,0.496407,0.593488,0.139742,Still feeling good?
9/27/12 21:01,0.097247,0.055769,0.166115,0.393593,0.137309,0.0,0.0,0.0,0.304615,0.274608,0.543053,0.599873,0.326727,Yep
9/29/12 2:59,0.225602,0.137158,0.170027,0.016164,0.529868,0.788671,0.0,0.0,0.000583,0.008349,0.051703,0.770132,0.072499,Had my retirement luncheon today.  Overeating was not a problem because I was so busy talking to people.  I didn't really have time to eat :-)
9/29/12 2:59,0.053224,0.035818,0.07619,0.532115,0.140984,0.0,0.0,0.0,0.18441,0.275136,0.542038,0.599507,0.336631,Congrats on retiring!
9/29/12 2:59,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.288082,0.274434,0.543325,0.599483,0.291098,Congratulations!
9/30/12 20:11,0.034285,0.007133,0.033797,0.555019,0.193552,0.87319,0.0,0.0,0.065046,0.975692,0.479384,0.972036,0.834431,"Hi ....first of all congrats on your retirement!  Also, I wanted to remind you that I will be in a training from Oct 1-5th, but will have my cell and access to email if you need to reach me.  Have a good week and if I don't talk to you, have a great time in NYC."
9/30/12 20:11,0.004586,0.021936,0.008239,0.795337,0.072728,0.0,0.0,0.0,0.051146,0.273417,0.625631,0.576123,0.484759,Have fun in Vegas :-)
10/1/12 11:54,0.044014,0.034133,0.016271,0.665475,0.103217,0.0,0.80026,0.0,0.871612,0.330484,0.681794,0.420346,0.704036,That sounds like the perfect plan!
10/1/12 16:12,0.125476,0.141586,0.053867,0.228108,0.341879,0.0,0.880065,0.0,0.029747,0.292613,0.007147,0.019981,0.746488,Got the fitbit tracker on my smartphone.  Now I can add meals in real time.
10/3/12 2:42,0.235235,0.010746,0.035481,0.232828,0.346597,0.774302,0.0,0.586281,0.138713,0.931798,0.927361,0.817078,0.953779,Hey - I received your message about the 23rd. I can do either time. Let me know which works better for you. How is tracking on your phone going?
10/3/12 2:42,0.340282,0.096113,0.147193,0.010328,0.488154,0.454902,0.0,0.956097,0.000515,0.305276,5.8e-05,0.438265,0.436232,"okay, lets do noon.  I haven't tried the tracking yet.  I just got the phone yesterday and am still trying to figure out how to use it."
10/3/12 15:09,0.125957,0.015231,0.267567,0.000826,0.650922,0.718069,0.0,0.0,0.016706,0.085619,0.008591,0.257079,0.034183,"This is the ABCDE that I've been thinking about:A - Weight loss stalls, plateausB - That's all the weight I'm going to loseC -Give up, """"I'm never going to be successful""""D - My history shows that after a period of plateau, I begin to lose weight againE - Keep up the program, regardless of whether I lose or not daily, I am much more healthy, the weight loss will come at its own pace."
10/3/12 15:24,0.026999,0.183985,0.025141,0.612336,0.038522,0.0,0.0,0.928648,0.270978,0.908738,0.641408,0.889245,0.383702,"I've been thinking about food planning for my trip to NY.  The friend we're staying with emailed me to see what kind of breakfast and snacks we would like in the house.  Eating a good breakfast will be a great start. Historically, when I've gone to NY, I don't eat at the apartment.  Instead, the first thing I do is stop for coffee and some kind of pastry."
10/3/12 15:24,0.044894,0.019694,0.034496,0.641554,0.113175,0.801827,0.92125,0.0,0.297829,0.299577,0.753108,0.548957,0.333286,Planning ahead is always a great idea!
10/5/12 0:42,0.162864,0.050918,0.017972,0.292716,0.320767,0.700772,0.0,0.0,0.227623,0.403635,0.383292,0.749371,0.613142,"Hey , it was great to meet again.  As we discussed, remember to continue:1.Keeping motivators handy and looking at them multiple times during the day- especially when entering tempting situation2.Keeping track of both slip-ups and success on the timeline3. Logging one use of the ABCDE model per week"
10/5/12 14:24,0.019563,0.003855,0.021419,0.682351,0.128733,0.758947,0.0,0.751891,0.01433,0.993384,0.994163,0.935075,0.821161,"Happy Friday!! Just dropping in to send some love your way! Keep up all the hard work and remember...""""No matter how slow you go, you are still lapping everyone on the couch.""""Have a beautiful weekend!"
10/8/12 2:17,0.05383,0.057916,0.12126,0.331752,0.276648,0.0,0.0,0.0,0.119747,0.772482,0.924702,0.918173,0.038308,Weight today 176.7 brought my withings with me to ny in my carryon:-)
10/8/12 2:17,0.133082,0.117752,0.06958,0.364046,0.175823,0.0,0.422119,0.0,0.384106,0.27751,0.518161,0.592342,0.368154,Dedication at its finest!
10/8/12 2:17,0.012181,0.004127,0.010107,0.860081,0.042786,0.0,0.0,0.0,0.286408,0.274434,0.543328,0.599483,0.295194,nice!
10/8/12 2:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290893,0.274434,0.543326,0.599483,0.292413,Agreed!
10/8/12 2:28,0.210902,0.01526,0.144704,0.436466,0.043609,0.0,0.0,0.852741,0.01119,0.722871,0.927647,0.890915,0.84901,Wow.....NY is apparantly where to go to get some steps in!!!  Way to go....and to pack your scale....did the TSA screeners ask about that????  Can't wait to see how your trip goes!  You're doing great!
10/8/12 18:20,0.016124,0.004722,0.014789,0.837474,0.046905,0.0,0.0,0.0,0.040217,0.081924,0.733022,0.804437,0.002169,AMAZING! How is everything holding up? Feeling good?
10/10/12 22:27,0.07752,0.04167,0.153425,0.195485,0.415178,0.0,0.0,0.0,0.748426,0.827894,0.933037,0.938966,0.895567,Hey Are you back from New York? How was it?
10/16/12 2:33,0.267068,0.008505,0.142519,0.080453,0.474043,0.049971,0.0,0.522584,0.008761,0.603971,0.155275,0.45765,0.054442,"Not back from NY until Saturday night.  Was in New Hampshire four days with not even cell service and my friend here in NY does not have USB port on her computer so I have not been able to synch my devices.  Have been using them and should be able to synch whe I get home. My weights are as follows:  sun 176.7, mon 177.7, tue 176.8, wed 175.8, thu 176.4, fri 176.6, sat 175.4, sun 176.7, mon 175.6.  Lots of steps daily altho I forgot my fitbit today :-("
10/16/12 2:33,0.007151,0.001007,0.001633,0.966277,0.005508,0.0,0.0,0.0,0.78213,0.989462,0.980225,0.995364,0.98636,Thanks for the update . Have fun!I love that you brought your scale :)
10/16/12 21:18,0.133328,0.06291,0.244656,0.095696,0.436485,0.895415,0.0,0.0,0.042563,0.40768,0.414977,0.694802,0.180781,175.2 today and 10k steps (so far)
10/16/12 21:18,0.012092,0.004195,0.010047,0.861279,0.042256,0.0,0.0,0.0,0.286408,0.274434,0.543328,0.599483,0.295194,Nice!
10/17/12 12:23,0.105491,0.104398,0.156213,0.56333,0.246282,0.774609,0.0,0.836844,0.06038,0.923007,0.910219,0.99701,0.506427,Hey ! Do you think we could move our appointment on Monday to a bit earlier in the day? I have a job interview at noon est... I can also do Tuesday! Its your call. Let me know what you think!I hope you are having a FABULOUS time in NYC.. Your activity is fantastic!
10/19/12 21:58,0.021071,0.009377,0.018531,0.866036,0.022019,0.0,0.0,0.42811,0.544117,0.972577,0.983044,0.998402,0.701009,"Hi ,  Hope you have had a great time in NY!  Glad to hear about all of the steps you are getting in and that you are continuing to weigh in!  Looking forward to checking in with you after you get back."
10/22/12 2:54,0.238101,0.06669,0.090188,0.549986,0.516523,0.830273,0.0,0.759583,0.337054,0.937708,0.161388,0.236364,0.688628,"We are excited to announce that in response to numerous client requests, we are shifting the """"start"""" of a Retrofit week to Monday.  This means your weight change for any given week on the program is now measured from Monday to Sunday.We have adjusted your program start to the Monday prior to your first weigh-in.  If your first weigh-in was on a Monday, then it remains as-is. Due to this change you may see a change in the historical green-gray-red pattern you are used to seeing.  Rest assured, your data hasn't actually changed - just how it is parceled out to each individual week. If you have any questions, please contact your program advisor.We would like to tell you about two other enhancements we just released:First, we upgraded the graphs that display weight, activity and sleep data.  You can now click and drag to zoom in on a section of data.  In addition you can click on the legend of the graph to turn a particular data series on/off.Second, we added a new """"Quiz Results"""" tab where you can view the results of your Lifestyle Patterns Quiz in a nice, graphical format.Thanks - The Retrofit Development Team"
10/22/12 18:55,0.013928,0.003557,0.038321,0.840982,0.028227,0.720783,0.0,0.944845,0.033507,0.856889,0.830052,0.974202,0.792296,Hey I hope you had a great weekend! Looking forward to our check in tomorrow!
10/24/12 0:44,0.085143,0.040095,0.110995,0.69166,0.144574,0.747663,0.0,0.229319,0.1848,0.982647,0.610589,0.990407,0.823843,"It was great to catch up with you today, ! I am so glad you had a blast in NYC. Just to review a few things we chatted about this afternoon...- close to 10k per day-- use the mall if necessary- continue strength training--- I will send a few new exercises as well as go through the other ones I previously sent.. Keep an eye on your email!Have a great remainder of the week!"
10/24/12 3:17,0.41182,0.064392,0.112321,0.172806,0.169031,0.643758,0.924282,0.0,0.007638,0.070317,0.392376,0.826021,0.724106,Forgot to tell y'all a great thing that happened on my trip.  I actually had to buy a belt about halfway through because my jeans wouldn't stay up :-)
10/24/12 3:17,0.076456,0.006153,0.023316,0.674208,0.083497,0.842108,0.0,0.0,0.223208,0.268132,0.442442,0.708776,0.804538,That's a nice problem to have!
10/24/12 3:17,0.033518,0.042254,0.042292,0.689521,0.069364,0.0,0.0,0.0,0.168448,0.136408,0.48778,0.624355,0.322697,hahahaha! Thats fabulous!
10/24/12 3:17,0.012092,0.004195,0.010047,0.861279,0.042256,0.0,0.0,0.0,0.286408,0.274434,0.543328,0.599483,0.295194,Nice!
10/25/12 17:35,0.016637,0.004977,0.061431,0.806503,0.024067,0.0,0.0,0.0,0.619859,0.206981,0.83439,0.720106,0.539974,That is fantastic! More steps! Great job.
10/25/12 17:35,0.137668,0.06887,0.183422,0.27891,0.206488,0.952933,0.0,0.647781,0.540323,0.430948,0.031758,0.232189,0.603306,I should clarify - beginning next week! Had to scope out the possible routes.
10/25/12 23:30,0.036938,0.000888,0.039905,0.632122,0.134357,0.606204,0.0,0.0,0.021567,0.942102,0.136685,0.499099,0.863402,"Hey , it was great to meet again.  As we discussed, remember to :1.  To set a time for exercise and food preparation each day: 11:00 A.M. (unless a better time emerges)2.Set a schedule for meals that fits your natural sleep cycle"
10/26/12 0:19,0.022281,0.034729,0.038608,0.694148,0.083938,0.0,0.0,0.0,0.303006,0.274434,0.543334,0.599483,0.289527,Fabulous!
10/26/12 19:49,0.015221,0.042992,0.023703,0.706602,0.088663,0.0,0.0,0.0,0.401473,0.347689,0.676294,0.701795,0.409727,I love your picture!
10/30/12 20:37,0.0316,0.014831,0.451384,0.232877,0.145728,0.0,0.0,0.981002,0.001083,0.37865,0.468822,0.876417,0.083488,Sorry about your ankle.  Hope it starts to feel better soon.  Looking forard to our session on Thursday evening.
10/31/12 1:31,0.100424,0.099291,0.535541,0.011417,0.334808,0.0,0.0,0.994446,0.377544,0.182595,0.317214,0.433926,0.096851,Oh no... any swelling or bruising?
10/31/12 1:31,0.012184,0.014691,0.302803,0.318037,0.195512,0.530786,0.0,0.874805,0.119643,0.116803,0.203502,0.201752,0.162779,A little swelling.  Been icing it on and off.  Feels a lot better tonight.  Did arm and leg exercise tonight with no problem
10/31/12 22:35,0.069116,0.174103,0.326939,0.172786,0.20607,0.182902,0.0,0.0,0.235122,0.319394,0.391223,0.626889,0.094444,Worked at cat shelter this afternoon
10/31/12 22:35,0.01164,0.143365,0.024017,0.71217,0.016622,0.0,0.0,0.946222,0.067417,0.350706,0.646714,0.898567,0.618441,I bet that was so fun!
10/31/12 22:35,0.10295,0.06209,0.049939,0.419148,0.20191,0.198919,0.0,0.963083,0.17822,0.295418,0.014673,0.640643,0.013413,"Yes, I may be assisting at their mobile spay/neuter clinic one or two afternoons a week.  I'll find out in a couple of weeks"
10/31/12 22:35,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.843279,0.465371,0.660159,0.790873,0.776334,That will be great!
11/4/12 3:42,0.173184,0.096661,0.133324,0.319659,0.150982,0.0,0.0,0.0,0.068939,0.145665,0.270129,0.461938,0.000114,Yaayyyy!!!!
11/4/12 3:44,0.038534,0.031894,0.013205,0.531383,0.208849,0.0,0.0,0.0,0.287309,0.381659,0.416494,0.704936,0.124833,I love this one!
11/6/12 17:01,0.169099,0.117721,0.15647,0.21526,0.252175,0.0,0.0,0.0,0.068939,0.145665,0.270129,0.461938,0.000114,Yayyy!
11/6/12 19:31,0.033101,0.011655,0.09617,0.320683,0.359359,0.0,0.0,0.0,0.006455,0.322819,0.44843,0.595902,0.497106,Increasing my morning step goal to 3500
11/6/12 19:31,0.09273,0.065796,0.263548,0.21144,0.265275,0.98028,0.0,0.920133,0.348902,0.400458,0.605747,0.848999,0.328438,Nice! As long as you are comfortable with it and it does not cause pain or distress way to go!
11/7/12 23:42,0.038906,0.00446,0.072608,0.367365,0.328038,0.924432,0.0,0.0,9.3e-05,0.459898,0.638813,0.87768,0.844063,Hey - How did increasing your morning step goal go? Over 9500 yesterday!!!
11/7/12 23:42,0.025608,0.021462,0.039372,0.748851,0.056402,0.0,0.0,0.0,0.183264,0.647065,0.790667,0.893794,0.308645,I love to see these steps!
11/7/12 23:42,0.114932,0.030048,0.268667,0.290516,0.162647,0.015233,0.0,0.0,0.511483,0.603861,0.518623,0.030052,0.228475,Getting a bunch out of the way in the morning is working out great.Gets me active early and no pain :-)
11/7/12 23:42,0.292519,0.159685,0.160237,0.130359,0.239248,0.0,0.0,0.0,0.300537,0.3151,0.535615,0.576528,0.466337,Keep it up!
11/8/12 14:38,0.090383,0.032118,0.089335,0.567053,0.074052,0.257081,0.0,0.770435,0.185748,0.933495,0.387245,0.991702,0.362135,"I hope this message finds you well. I am sending a quick update to make you aware I will be out of town the evening of Friday, November 9, 2012 to end of day Tuesday, November 13, 2012. Your team will be available at this time, but if you have any urgent Program Advisor needs while I am out, please feel free to contact my colleague and fellow Program Advisor, Jen Rose. She can be reached at jen@retrofitme.com. Have a great, heathy weekend!"
11/11/12 19:20,0.007797,0.018793,0.031802,0.812088,0.043691,0.0,0.0,0.902459,0.091738,0.457385,0.526348,0.945781,0.717036,Wow! That is wonderful! How did it make you feel?
